node_id	node_name	node_type	compartment_id	celltype	confidence	rule	evidence	plausibility_score	source
20629	IL6RA	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20629	IL6RA	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IL-6Rα
20630	IL6ST	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20630	IL6ST	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	gp130 ubiquitous
20631	CXCL12/CXCR4	Complex	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20631	CXCL12/CXCR4	Complex	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SDF-1/CXCR4
20632	CXCL12	Protein		UNASSIGNED		R7		0	
20633	CXCR4	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20633	CXCR4	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	Ubiquitous SDF-1R
20634	TRIM22	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20634	TRIM22	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20635	TLR3	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	InnateDB; PMID:14976262 TLR3 dsRNA epithelial+DC
20635	TLR3	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	InnateDB; PMID:14976262 TLR3 dsRNA epithelial+DC
20635	TLR3	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	InnateDB; PMID:14976262 TLR3 dsRNA epithelial+DC
20635	TLR3	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	InnateDB; PMID:14976262 TLR3 dsRNA epithelial+DC
20636	IRF7	Protein	20513	PDC	HIGH	R3	marker=IRF7	95	HGNC:6122; PMID:15728487 IRF7 pDC IFN-α
20637	STAT5 homodimer	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	KEGG:hsa04630; PMID:9590175 STAT5 lymphoid
20637	STAT5 homodimer	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	KEGG:hsa04630; PMID:9590175 STAT5 lymphoid
20637	STAT5 homodimer	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	KEGG:hsa04630; PMID:9590175 STAT5 lymphoid
20637	STAT5 homodimer	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	KEGG:hsa04630; PMID:9590175 STAT5 lymphoid
20637	STAT5 homodimer	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	KEGG:hsa04630; PMID:9590175 STAT5 lymphoid
20638	SOCS3	Protein	20513	BCELL	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	M1	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	M2	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	PDC	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	PLASMA	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	SGEC	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	TFH	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	TH1	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	TH17	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20638	SOCS3	Protein	20513	TREG	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	BCELL	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	M1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	M2	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	PDC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	PLASMA	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	SGEC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	TFH	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	TH1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	TH17	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20639	IRF1	Protein	20513	TREG	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20640	LAT	Protein	20513	TFH	HIGH	R3	marker=LAT	82	HGNC:18874; Reactome:R-HSA-202433
20640	LAT	Protein	20513	TH1	HIGH	R3	marker=LAT	82	HGNC:18874; Reactome:R-HSA-202433
20640	LAT	Protein	20513	TH17	HIGH	R3	marker=LAT	82	HGNC:18874; Reactome:R-HSA-202433
20640	LAT	Protein	20513	TREG	HIGH	R3	marker=LAT	82	HGNC:18874; Reactome:R-HSA-202433
20641	IL7R	Complex	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	IL-7R lymphoid PMID:7935811
20641	IL7R	Complex	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	IL-7R lymphoid PMID:7935811
20641	IL7R	Complex	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	IL-7R lymphoid PMID:7935811
20641	IL7R	Complex	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	IL-7R lymphoid PMID:7935811
20641	IL7R	Complex	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	IL-7R lymphoid PMID:7935811
20642	IL2RG	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20642	IL2RG	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	γc subunit lymphoid
20643	IL7RA	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-7Rα
20643	IL7RA	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-7Rα
20643	IL7RA	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-7Rα
20643	IL7RA	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-7Rα
20643	IL7RA	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-7Rα
20644	SIGLEC1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	CD169 macrophage; PMID:18024188
20644	SIGLEC1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	CD169 macrophage; PMID:18024188
20644	SIGLEC1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	CD169 macrophage; PMID:18024188
20645	IFI27	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20645	IFI27	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
20646	CXCL1/CXCR2	Complex	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Neutrophil
20647	CXCR2	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	IL-8R; neutrophil/M1
20648	CXCL1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	GROα
20648	CXCL1	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	GROα
20649	IRF9	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20649	IRF9	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20650	TLR1/TLR2/CD14	Complex	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	TLR1/2 heterodimer myeloid
20650	TLR1/TLR2/CD14	Complex	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	TLR1/2 heterodimer myeloid
20651	TLR2	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	82	InnateDB; PMID:9237759 TLR2 myeloid+epithelial
20651	TLR2	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	82	InnateDB; PMID:9237759 TLR2 myeloid+epithelial
20651	TLR2	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	82	InnateDB; PMID:9237759 TLR2 myeloid+epithelial
20652	TLR1	Protein		UNASSIGNED		R7		0	
20653	CD14	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	85	PanglaoDB monocyte/macrophage core; PMID:1698311
20653	CD14	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	85	PanglaoDB monocyte/macrophage core; PMID:1698311
20654	PG	Simple molecule		UNASSIGNED		R7		0	
20655	TLR3/dsRNA/PolyIC	Complex	20513	BCELL	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20655	TLR3/dsRNA/PolyIC	Complex	20513	M1	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20655	TLR3/dsRNA/PolyIC	Complex	20513	M2	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20655	TLR3/dsRNA/PolyIC	Complex	20513	PDC	LOW	R5	neighbors_vote={'M1': 4, 'PDC': 4, 'TH1': 4, 'M2': 4, 'TH17': 4}	53	graph propagation on SjD Map (this work); neighbors_vote=4; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
