Species_ID,Relation1,Identifier1,Constant,InitialLevel,Comments
TRIM14_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20546 PDC_s20546
OAS3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20547 PDC_s20547
TICAM2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20548 PDC_s20548
PTK2B_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20549 PDC_s20549
IKBKE/TBK1_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20551 PDC_s20551
TBK1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20552 PDC_s20552
IKBKE_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20553 PDC_s20553
CASP7_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20554 PDC_s20554
SOS2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20555 PDC_s20555
RPLP0_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20556 PDC_s20556
PI3K_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20557 PDC_s20557
IFI30_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20559 PDC_s20559
MAVS_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20560 PDC_s20560
MTORC1_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20562 PDC_s20562
MLST8_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20563 PDC_s20563
MTOR_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20564 PDC_s20564
RPTOR_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20565 PDC_s20565
C3AR1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20566 PDC_s20566
PLCB_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20567 PDC_s20567
HLA-H_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20568 PDC_s20568
HLA-B_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20570 PDC_s20570
FADD_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20577 PDC_s20577
MAP3K14_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20578 PDC_s20578
GLUT1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20584 PDC_s20584
ITGA4/ITGB1_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20585 PDC_s20585
ITGB1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20587 PDC_s20587
BST2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20588 PDC_s20588
"IRAK4/IRAK1,2/IRAKM_complex_PDC Cytoplasm",isDescribedBy,,True,,sa_PDC_s20594 PDC_s20594
IRAK4_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20595 PDC_s20595
"IRAK1,2_PDC Cytoplasm",isDescribedBy,,True,,sa_PDC_s20597 PDC_s20597
MARCHF8_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20598 PDC_s20598
TRAF2/TRAF3_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20599 PDC_s20599
TANK_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20600 PDC_s20600
TRAF3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20601 PDC_s20601
XAF1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20605 PDC_s20605
TYK2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20609 PDC_s20609
FCER1G_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20618 PDC_s20618
HERC5_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20620 PDC_s20620
MAP3K1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20624 PDC_s20624
SOCS1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20625 PDC_s20625
GBP1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20626 PDC_s20626
GNAI_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20627 PDC_s20627
IL6R_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20628 PDC_s20628
IL6RA_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20629 PDC_s20629
IL6ST_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20630 PDC_s20630
CXCL12/CXCR4_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20631 PDC_s20631
CXCR4_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20633 PDC_s20633
TRIM22_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20634 PDC_s20634
TLR3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20635 PDC_s20635
IRF7_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20636 PDC_s20636
SOCS3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20638 PDC_s20638
IL2RG_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20642 PDC_s20642
SIGLEC1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20644 PDC_s20644
IFI27_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20645 PDC_s20645
IRF9_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20649 PDC_s20649
TLR3/dsRNA/PolyIC_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20655 PDC_s20655
TLR3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20656 PDC_s20656
CD27/CD70_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20659 PDC_s20659
IL2RB_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20664 PDC_s20664
EIF2AK2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20665 PDC_s20665
TRIM25_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20666 PDC_s20666
FADD_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20667 PDC_s20667
SMAD2/SMAD3_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20668 PDC_s20668
SMAD3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20669 PDC_s20669
SMAD2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20670 PDC_s20670
CALM1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20676 PDC_s20676
ca2_ion_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20677 PDC_s20677
SOS2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20678 PDC_s20678
IFITM1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20684 PDC_s20684
MX2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20685 PDC_s20685
TNF/TNFR2_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20686 PDC_s20686
TNFRSF1B_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20687 PDC_s20687
STAT2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20692 PDC_s20692
GBP3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20693 PDC_s20693
IFI35_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20694 PDC_s20694
RIPK1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20697 PDC_s20697
TANK_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20698 PDC_s20698
TRAF5_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20699 PDC_s20699
TRAF6_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20701 PDC_s20701
IL1R1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20702 PDC_s20702
GBP2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20706 PDC_s20706
TBK1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20709 PDC_s20709
IKBKE_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20710 PDC_s20710
CHUK_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20715 PDC_s20715
IKBKB_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20716 PDC_s20716
IKBKG_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20717 PDC_s20717
CD40_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20718 PDC_s20718
FAS_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20723 PDC_s20723
TNFRSF1A_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20725 PDC_s20725
TAB2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20727 PDC_s20727
TAB3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20728 PDC_s20728
TAB1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20729 PDC_s20729
ca2_ion_PDC EndoplasmicReticulum,isDescribedBy,,True,,sa_PDC_s20731 PDC_s20731
"PI(3,4,5)P3_PDC EndoplasmicReticulum",isDescribedBy,,True,,sa_PDC_s20734 PDC_s20734
ITPR3_PDC EndoplasmicReticulum,isDescribedBy,,True,,sa_PDC_s20735 PDC_s20735
FLT3LG/FLT3_complex,isDescribedBy,,False,,sa_PDC_s20737 PDC_s20737
FLT3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20739 PDC_s20739
MAP2K6_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20740 PDC_s20740
TNFRSF1B_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20743 PDC_s20743
DUSP5_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20750 PDC_s20750
OASL_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20751 PDC_s20751
PTPN6_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20752 PDC_s20752
XCL1-XCL2/XCR1_complex,isDescribedBy,,False,,sa_PDC_s20753 PDC_s20753
XCR1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20754 PDC_s20754
HLA-DRA_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20757 PDC_s20757
PTK2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20762 PDC_s20762
TLR9_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20765 PDC_s20765
GORAB_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20766 PDC_s20766
GBP5_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20767 PDC_s20767
CHUK_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20769 PDC_s20769
IKBKB_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20770 PDC_s20770
IKBKG_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20771 PDC_s20771
MAPK3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20772 PDC_s20772
PTPRC_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20773 PDC_s20773
JAK3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20775 PDC_s20775
SHC1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20776 PDC_s20776
RAC1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20777 PDC_s20777
NCAM1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20779 PDC_s20779
EIF2AK2_space_homodimer_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20780 PDC_s20780
TGF/TGFBR1_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20781 PDC_s20781
TGFBR1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20783 PDC_s20783
IRF5_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20784 PDC_s20784
IL2RB_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20788 PDC_s20788
IL2RG_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20789 PDC_s20789
RRAS_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20790 PDC_s20790
CXCR4_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20795 PDC_s20795
TARBP2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20796 PDC_s20796
TIRAP_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20797 PDC_s20797
PML_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20798 PDC_s20798
RAF_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20804 PDC_s20804
GNAI_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20805 PDC_s20805
TRAF3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20806 PDC_s20806
DAXX_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20808 PDC_s20808
CASP8_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20809 PDC_s20809
IL12/IL12R_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20816 PDC_s20816
IL12RB1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20817 PDC_s20817
CXCR3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20821 PDC_s20821
PTPN2_PDC Cytoplasm_1,isDescribedBy,,False,,sa_PDC_s20822 PDC_s20822
CpG_DNA/TLR9_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20823 PDC_s20823
TLR9_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20824 PDC_s20824
BAD_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20826 PDC_s20826
RIPK1_PDC Cytoplasm_1,isDescribedBy,,False,,sa_PDC_s20828 PDC_s20828
FAS_PDC Cytoplasm_1,isDescribedBy,,False,,sa_PDC_s20832 PDC_s20832
ADAR1_space_homodimer_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20833 PDC_s20833
MAP3K7_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20835 PDC_s20835
RELB_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20837 PDC_s20837
NFKB2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20838 PDC_s20838
ISG20_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20840 PDC_s20840
HDAC3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20841 PDC_s20841
TAB1/TAB2/TAB3_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20842 PDC_s20842
TAB2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20843 PDC_s20843
TAB3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20844 PDC_s20844
TAB1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20845 PDC_s20845
TLR7_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20857 PDC_s20857
TIRAP_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20859 PDC_s20859
CCRL2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20865 PDC_s20865
RIPK3_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20872 PDC_s20872
IFI6_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20876 PDC_s20876
ARF1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20877 PDC_s20877
EIF2AK2_space_homodimer_PDC Cytoplasm_1,isDescribedBy,,False,,sa_PDC_s20879 PDC_s20879
IL12R_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20880 PDC_s20880
IL12RB1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20881 PDC_s20881
PRMT5_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20884 PDC_s20884
MAPK3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20885 PDC_s20885
SOCS2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20886 PDC_s20886
IFITM2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20888 PDC_s20888
IFIT5_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20899 PDC_s20899
CASP7_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20901 PDC_s20901
ISG15_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20902 PDC_s20902
SMAD4_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20906 PDC_s20906
TLR10_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20909 PDC_s20909
MYD88_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20910 PDC_s20910
IFNGR_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20911 PDC_s20911
IFNGR1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20912 PDC_s20912
IFNGR2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20913 PDC_s20913
RIPK1/TRAF2/TRAF5_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20915 PDC_s20915
RIPK1_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20916 PDC_s20916
TANK_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20917 PDC_s20917
TRAF5_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20918 PDC_s20918
RIPK3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20923 PDC_s20923
CHUK_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20925 PDC_s20925
CHUK_PDC Cytoplasm_3,isDescribedBy,,True,,sa_PDC_s20926 PDC_s20926
IFIT2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20928 PDC_s20928
TRAF3_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20929 PDC_s20929
HLA-A_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20931 PDC_s20931
MAP2K3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20937 PDC_s20937
TLR7/ssRNA_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20943 PDC_s20943
TLR7_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20944 PDC_s20944
IL2RG_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20951 PDC_s20951
TNFRSF1B_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s20953 PDC_s20953
LAMP3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20954 PDC_s20954
CD40LG/CD40_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20956 PDC_s20956
CD40_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20957 PDC_s20957
NLRC5_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20959 PDC_s20959
IFIT1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20964 PDC_s20964
MAP3K14_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20971 PDC_s20971
MX1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20972 PDC_s20972
CXCL9-10-11/CXCR3_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20976 PDC_s20976
CXCR3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20977 PDC_s20977
MAP2K7_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20983 PDC_s20983
CCL19/CCRL2_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20984 PDC_s20984
CCRL2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20986 PDC_s20986
RELA_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20988 PDC_s20988
NFKB1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s20989 PDC_s20989
RIGI_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20991 PDC_s20991
MAP2K1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20992 PDC_s20992
HLA-C_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s20996 PDC_s20996
MLST8_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20998 PDC_s20998
MTOR_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s20999 PDC_s20999
RPTOR_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21000 PDC_s21000
TLR10_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21004 PDC_s21004
TRAIL/TRAILR_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21005 PDC_s21005
"TNFRSF10A,B_PDC Cytoplasm",isDescribedBy,,True,,sa_PDC_s21006 PDC_s21006
GBP6_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21009 PDC_s21009
HLA-DQA2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21010 PDC_s21010
TRIM5_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21011 PDC_s21011
JAK1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21012 PDC_s21012
MAVS_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21014 PDC_s21014
STAT1/STAT2_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21015 PDC_s21015
STAT1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21016 PDC_s21016
STAT2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21017 PDC_s21017
KPNB1_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21018 PDC_s21018
PTK2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21019 PDC_s21019
IL6/IL6R_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21020 PDC_s21020
IL6ST_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21021 PDC_s21021
IL6RA_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21022 PDC_s21022
NFKB2/RELB_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21024 PDC_s21024
RELB_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21025 PDC_s21025
NFKB2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21026 PDC_s21026
IL7/IL7R_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21031 PDC_s21031
IL2RG_PDC Cytoplasm_3,isDescribedBy,,True,,sa_PDC_s21034 PDC_s21034
IL21/IL21R_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21035 PDC_s21035
IL2RG_PDC Cytoplasm_4,isDescribedBy,,True,,sa_PDC_s21038 PDC_s21038
MAP3K5_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21039 PDC_s21039
MDM2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21040 PDC_s21040
JAK2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21042 PDC_s21042
MAP2K4_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21046 PDC_s21046
STAT1/STAT2/IRF9_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21047 PDC_s21047
STAT1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21048 PDC_s21048
STAT2_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s21049 PDC_s21049
IRF9_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21050 PDC_s21050
"MAPK8,9,10_PDC Cytoplasm",isDescribedBy,,True,,sa_PDC_s21051 PDC_s21051
SRC_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21052 PDC_s21052
RSAD2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21054 PDC_s21054
PTPN6_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21055 PDC_s21055
IFIT3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21057 PDC_s21057
HLA-DQA1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21062 PDC_s21062
TP53_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21063 PDC_s21063
DAXX_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21064 PDC_s21064
FCGR1BP_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21065 PDC_s21065
STAT1_PDC Cytoplasm_2,isDescribedBy,,False,,sa_PDC_s21066 PDC_s21066
"TNFRSF10A,B_PDC Cytoplasm_1",isDescribedBy,,False,,sa_PDC_s21067 PDC_s21067
C3AR1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21071 PDC_s21071
OAS1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21072 PDC_s21072
IP6K2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21073 PDC_s21073
C5AR1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21076 PDC_s21076
MYD88_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21077 PDC_s21077
IFITM3_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21079 PDC_s21079
ISG15_PDC Cytoplasm_1,isDescribedBy,,False,,sa_PDC_s21080 PDC_s21080
UBA7_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21082 PDC_s21082
STAT1_PDC Cytoplasm_3,isDescribedBy,,False,,sa_PDC_s21083 PDC_s21083
IFNA/IFNAR_complex_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21084 PDC_s21084
IFNAR1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21085 PDC_s21085
IFNAR2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21086 PDC_s21086
TRIM34_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21091 PDC_s21091
IRF1_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21094 PDC_s21094
GRB2_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21095 PDC_s21095
CMTM6_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21106 PDC_s21106
IL1R1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21110 PDC_s21110
IL1RA_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21111 PDC_s21111
UBE2L6_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21118 PDC_s21118
ITGA4_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21124 PDC_s21124
ITGB1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21125 PDC_s21125
IL2/IL2R_complex_PDC Cytoplasm,isDescribedBy,,True,,sa_PDC_s21127 PDC_s21127
IL2RB_PDC Cytoplasm_2,isDescribedBy,,True,,sa_PDC_s21129 PDC_s21129
"MAPK11,12,13,14_PDC Cytoplasm",isDescribedBy,,False,,sa_PDC_s21133 PDC_s21133
SMAD2_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21135 PDC_s21135
SMAD3_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21136 PDC_s21136
C5AR1_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21138 PDC_s21138
OAS2_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21141 PDC_s21141
TRIM6_PDC Cytoplasm,isDescribedBy,,False,,sa_PDC_s21142 PDC_s21142
MAP2K6_PDC Cytoplasm_1,isDescribedBy,,True,,sa_PDC_s21143 PDC_s21143
